exp_id,transfer_id,type,file_size,num_files,bandwidth,tcp_bs,rtt,cc,p,pp,throughput,source,destination
exp_ch,126,C,717492736,24,10,212992,0.036,24,12,32,1310.290375,chi,tacc
exp_ch,126,C,10420216,1127,10,212992,0.036,24,12,32,893.2262621,chi,tacc
exp_ch,127,I,10497940,3500,10,212992,0.036,4,16,32,524.4754744,chi,tacc
exp_ch,127,I,782936832,48,10,212992,0.036,4,16,32,1395.458086,chi,tacc
exp_ch,127,C,737780642,22,10,212992,0.036,4,16,32,1235.235105,chi,tacc
exp_ch,127,C,10564318,1494,10,212992,0.036,4,16,32,1200.64938,chi,tacc
exp_ch,128,I,10497940,3500,10,212992,0.036,8,16,32,787.9923431,chi,tacc
exp_ch,128,I,782936832,48,10,212992,0.036,8,16,32,1820.122431,chi,tacc
exp_ch,128,C,809719352,18,10,212992,0.036,8,16,32,1107.451631,chi,tacc
exp_ch,128,C,10529592,1584,10,212992,0.036,8,16,32,1266.50588,chi,tacc
exp_ch,129,I,10497940,3500,10,212992,0.036,12,16,32,743.3737163,chi,tacc
exp_ch,129,I,782936832,48,10,212992,0.036,12,16,32,1626.288224,chi,tacc
exp_ch,129,C,747538324,19,10,212992,0.036,12,16,32,1080.697652,chi,tacc
exp_ch,129,C,10535065,1549,10,212992,0.036,12,16,32,1241.140033,chi,tacc
exp_ch,130,I,10497940,3500,10,212992,0.036,16,16,32,697.3987062,chi,tacc
exp_ch,130,I,782936832,48,10,212992,0.036,16,16,32,1421.795168,chi,tacc
exp_ch,130,C,750110492,18,10,212992,0.036,16,16,32,1027.607623,chi,tacc
exp_ch,130,C,10529116,1518,10,212992,0.036,16,16,32,1215.965234,chi,tacc
exp_ch,131,I,10497940,3500,10,212992,0.036,20,16,32,616.1167805,chi,tacc
exp_ch,131,I,782936832,48,10,212992,0.036,20,16,32,1164.849101,chi,tacc
exp_ch,131,C,10471685,1190,10,212992,0.036,20,16,32,948.2147009,chi,tacc
exp_ch,131,C,751955382,21,10,212992,0.036,20,16,32,1201.243267,chi,tacc
exp_ch,132,I,10497940,3500,10,212992,0.036,24,16,32,752.1801224,chi,tacc
exp_ch,132,I,782936832,48,10,212992,0.036,24,16,32,1921.472108,chi,tacc
exp_ch,132,C,755618283,25,10,212992,0.036,24,16,32,1437.588232,chi,tacc
exp_ch,132,C,10529150,1188,10,212992,0.036,24,16,32,951.5453474,chi,tacc
exp_ch,133,I,10497940,3500,10,212992,0.036,4,20,32,739.3209388,chi,tacc
exp_ch,133,I,782936832,48,10,212992,0.036,4,20,32,1772.573136,chi,tacc
exp_ch,133,C,743321413,22,10,212992,0.036,4,20,32,1244.590468,chi,tacc
exp_ch,133,C,10523427,1372,10,212992,0.036,4,20,32,1098.413715,chi,tacc
exp_ch,134,I,10497940,3500,10,212992,0.036,8,20,32,702.7069253,chi,tacc
exp_ch,134,I,782936832,48,10,212992,0.036,8,20,32,1698.414519,chi,tacc
exp_ch,134,C,778968010,19,10,212992,0.036,8,20,32,1126.408648,chi,tacc
exp_ch,134,C,10546362,1496,10,212992,0.036,8,20,32,1200.265249,chi,tacc
exp_ch,135,I,10497940,3500,10,212992,0.036,12,20,32,680.9044787,chi,tacc
exp_ch,135,I,782936832,48,10,212992,0.036,12,20,32,1468.753952,chi,tacc
exp_ch,135,C,10513450,1485,10,212992,0.036,12,20,32,1187.94955,chi,tacc
exp_ch,135,C,737509160,19,10,212992,0.036,12,20,32,1065.941401,chi,tacc
exp_ch,136,I,10497940,3500,10,212992,0.036,16,20,32,603.4107804,chi,tacc
exp_ch,136,I,782936832,48,10,212992,0.036,16,20,32,1159.017744,chi,tacc
exp_ch,136,C,764008038,20,10,212992,0.036,16,20,32,1163.300336,chi,tacc
exp_ch,136,C,10488441,1219,10,212992,0.036,16,20,32,971.9628858,chi,tacc
exp_ch,137,I,10497940,3500,10,212992,0.036,20,20,32,740.3423972,chi,tacc
exp_ch,137,I,782936832,48,10,212992,0.036,20,20,32,1912.263804,chi,tacc
exp_ch,137,C,801234553,21,10,212992,0.036,20,20,32,1280.536844,chi,tacc
exp_ch,137,C,10507770,1397,10,212992,0.036,20,20,32,1116.738988,chi,tacc
exp_ch,138,I,10497940,3500,10,212992,0.036,24,20,32,785.8010751,chi,tacc
exp_ch,138,I,782936832,48,10,212992,0.036,24,20,32,1791.96803,chi,tacc
exp_ch,138,I,757176893,25,10,212992,0.036,24,20,32,1429.690497,chi,tacc
exp_ch,138,I,10483565,1120,10,212992,0.036,24,20,32,886.4577996,chi,tacc
exp_ch,139,I,10497940,3500,10,212992,0.036,4,24,32,692.0942669,chi,tacc
exp_ch,139,I,782936832,48,10,212992,0.036,4,24,32,1589.734994,chi,tacc
exp_ch,139,C,767077282,22,10,212992,0.036,4,24,32,1284.35202,chi,tacc
exp_ch,139,C,10544737,1274,10,212992,0.036,4,24,32,1022.024442,chi,tacc
exp_ch,140,I,10497940,3500,10,212992,0.036,8,24,32,605.3939946,chi,tacc
exp_ch,140,I,782936832,48,10,212992,0.036,8,24,32,1316.057077,chi,tacc
exp_ch,140,C,772284220,21,10,212992,0.036,8,24,32,1234.26272,chi,tacc
exp_ch,140,C,10512675,1210,10,212992,0.036,8,24,32,967.6943606,chi,tacc
exp_ch,141,I,10497940,3500,10,212992,0.036,12,24,32,524.5607753,chi,tacc
exp_ch,141,I,782936832,48,10,212992,0.036,12,24,32,2003.592358,chi,tacc
exp_ch,141,C,780472535,19,10,212992,0.036,12,24,32,1128.547882,chi,tacc
exp_ch,141,C,10506380,1577,10,212992,0.036,12,24,32,1260.42158,chi,tacc
exp_ch,142,C,10497940,3500,10,212992,0.036,16,24,32,806.0712511,chi,tacc
exp_ch,142,I,782936832,48,10,212992,0.036,16,24,32,1827.099835,chi,tacc
exp_ch,142,C,771844850,19,10,212992,0.036,16,24,32,1116.106322,chi,tacc
exp_ch,142,C,10515108,1555,10,212992,0.036,16,24,32,1243.907099,chi,tacc
exp_ch,143,I,10497940,3500,10,212992,0.036,20,24,32,774.5365778,chi,tacc
exp_ch,143,I,782936832,48,10,212992,0.036,20,24,32,1645.723828,chi,tacc
exp_ch,143,C,784397458,21,10,212992,0.036,20,24,32,1253.607072,chi,tacc
exp_ch,143,C,10476010,1386,10,212992,0.036,20,24,32,1104.563144,chi,tacc
exp_ch,144,I,10497940,3500,10,212992,0.036,24,24,32,742.0674425,chi,tacc
exp_ch,144,I,782936832,48,10,212992,0.036,24,24,32,1735.409386,chi,tacc
exp_ch,144,C,806032384,24,10,212992,0.036,24,24,32,1472.189351,chi,tacc
exp_ch,144,C,10507746,1022,10,212992,0.036,24,24,32,816.9505206,chi,tacc
exp_ch,145,I,10497940,3500,10,212992,0.036,4,4,32,780.8889902,chi,tacc
exp_ch,145,I,782936832,48,10,212992,0.036,4,4,32,915.2452802,chi,tacc
exp_ch,145,C,767627810,15,10,212992,0.036,4,4,32,876.3263544,chi,tacc
exp_ch,145,C,10544075,1711,10,212992,0.036,4,4,32,1372.476758,chi,tacc
exp_ch,146,I,10497940,3500,10,212992,0.036,8,4,32,570.494341,chi,tacc
exp_ch,146,I,782936832,48,10,212992,0.036,8,4,32,1038.5281,chi,tacc
exp_ch,146,C,738167808,16,10,212992,0.036,8,4,32,898.838486,chi,tacc
exp_ch,146,C,10534654,1593,10,212992,0.036,8,4,32,1276.63137,chi,tacc
exp_ch,147,I,10497940,3500,10,212992,0.036,12,4,32,752.0717685,chi,tacc
exp_ch,147,I,782936832,48,10,212992,0.036,12,4,32,1780.909704,chi,tacc
exp_ch,147,C,803592664,13,10,212992,0.036,12,4,32,795.0440717,chi,tacc
exp_ch,147,C,10461044,2033,10,212992,0.036,12,4,32,1617.843077,chi,tacc
exp_ch,148,I,10497940,3500,10,212992,0.036,16,4,32,845.0849323,chi,tacc
exp_ch,148,I,782936832,48,10,212992,0.036,16,4,32,1832.933718,chi,tacc
exp_ch,148,C,775909616,17,10,212992,0.036,16,4,32,1003.845075,chi,tacc
exp_ch,148,C,10504493,1712,10,212992,0.036,16,4,32,1368.07321,chi,tacc
exp_ch,149,I,10497940,3500,10,212992,0.036,20,4,32,775.97107,chi,tacc
exp_ch,149,I,782936832,48,10,212992,0.036,20,4,32,1470.182599,chi,tacc
exp_ch,149,C,723547477,21,10,212992,0.036,20,4,32,1156.398218,chi,tacc
exp_ch,149,C,10524583,1461,10,212992,0.036,20,4,32,1169.765268,chi,tacc
exp_ch,150,I,10497940,3500,10,212992,0.036,24,4,32,673.2533948,chi,tacc
exp_ch,150,I,782936832,48,10,212992,0.036,24,4,32,1461.364235,chi,tacc
exp_ch,150,C,636759408,25,10,212992,0.036,24,4,32,1211.536622,chi,tacc
exp_ch,150,C,10452375,1308,10,212992,0.036,24,4,32,1040.086551,chi,tacc
exp_ch,151,I,10497940,3500,10,212992,0.036,4,8,32,551.7948307,chi,tacc
exp_ch,151,I,782936832,48,10,212992,0.036,4,8,32,1124.504695,chi,tacc
exp_ch,151,C,768282624,17,10,212992,0.036,4,8,32,994.0160965,chi,tacc
exp_ch,151,C,10526046,1813,10,212992,0.036,4,8,32,1451.761651,chi,tacc
exp_ch,152,I,10497940,3500,10,212992,0.036,8,8,32,842.6110795,chi,tacc
exp_ch,152,I,782936832,48,10,212992,0.036,8,8,32,1804.587212,chi,tacc
exp_ch,152,C,759924856,17,10,212992,0.036,8,8,32,983.1992625,chi,tacc
exp_ch,152,C,10546038,1759,10,212992,0.036,8,8,32,1411.222023,chi,tacc
exp_ch,153,I,10497940,3500,10,212992,0.036,12,8,32,802.9704825,chi,tacc
exp_ch,153,I,782936832,48,10,212992,0.036,12,8,32,1636.939001,chi,tacc
exp_ch,153,C,781336064,16,10,212992,0.036,12,8,32,951.3952931,chi,tacc
exp_ch,153,C,10519884,1733,10,212992,0.036,12,8,32,1386.860275,chi,tacc
exp_ch,154,I,10497940,3500,10,212992,0.036,16,8,32,738.5352123,chi,tacc
exp_ch,154,I,782936832,48,10,212992,0.036,16,8,32,1221.404268,chi,tacc
exp_ch,154,C,747209614,18,10,212992,0.036,16,8,32,1023.628851,chi,tacc
exp_ch,154,C,10485775,1554,10,212992,0.036,16,8,32,1239.668214,chi,tacc
exp_ch,155,I,10497940,3500,10,212992,0.036,20,8,32,610.95959,chi,tacc
exp_ch,155,I,782936832,48,10,212992,0.036,20,8,32,1181.793169,chi,tacc
exp_ch,155,C,720535747,21,10,212992,0.036,20,8,32,1151.535624,chi,tacc
exp_ch,155,C,10490435,1252,10,212992,0.036,20,8,32,999.1450355,chi,tacc
exp_ch,156,I,10497940,3500,10,212992,0.036,24,8,32,756.0394928,chi,tacc
exp_ch,156,I,782936832,48,10,212992,0.036,24,8,32,1906.640306,chi,tacc
exp_ch,156,C,717420202,24,10,212992,0.036,24,8,32,1310.29972,chi,tacc
exp_ch,156,C,10459844,1358,10,212992,0.036,24,8,32,1080.531936,chi,tacc
exp_ch,157,I,10497940,3500,10,212992,0.036,4,12,32,761.6323323,chi,tacc
exp_ch,157,I,782936832,48,10,212992,0.036,4,12,32,1711.512379,chi,tacc
exp_ch,157,C,734099994,19,10,212992,0.036,4,12,32,1061.508706,chi,tacc
exp_ch,157,C,10550787,1611,10,212992,0.036,4,12,32,1293.051714,chi,tacc
exp_ch,158,I,10497940,3500,10,212992,0.036,8,12,32,697.4724012,chi,tacc
exp_ch,158,I,782936832,48,10,212992,0.036,8,12,32,1580.853045,chi,tacc
exp_ch,158,C,767721728,16,10,212992,0.036,8,12,32,935.1650081,chi,tacc
exp_ch,158,C,10550893,1709,10,212992,0.036,8,12,32,1367.547334,chi,tacc
exp_ch,159,I,10497940,3500,10,212992,0.036,12,12,32,694.2738895,chi,tacc
exp_ch,159,I,782936832,48,10,212992,0.036,12,12,32,1281.546268,chi,tacc
exp_ch,159,C,746580811,17,10,212992,0.036,12,12,32,965.888908,chi,tacc
exp_ch,159,C,10515826,1586,10,212992,0.036,12,12,32,1268.73899,chi,tacc
exp_ch,160,I,10497940,3500,10,212992,0.036,16,12,32,564.2818877,chi,tacc
exp_ch,160,I,782936832,48,10,212992,0.036,16,12,32,1421.526583,chi,tacc
exp_ch,160,C,777395983,17,10,212992,0.036,16,12,32,1005.813163,chi,tacc
exp_ch,160,C,10465532,1784,10,212992,0.036,16,12,32,1420.363474,chi,tacc
exp_ch,161,I,10497940,3500,10,212992,0.036,20,12,32,842.5433464,chi,tacc
exp_ch,161,I,782936832,48,10,212992,0.036,20,12,32,1823.484978,chi,tacc
exp_ch,161,C,779786854,20,10,212992,0.036,20,12,32,1186.927947,chi,tacc
exp_ch,161,C,10456133,1476,10,212992,0.036,20,12,32,1174.094664,chi,tacc
exp_ch,162,I,10497940,3500,10,212992,0.036,24,12,32,757.0087968,chi,tacc
exp_ch,162,I,782936832,48,10,212992,0.036,24,12,32,1678.502158,chi,tacc
exp_ch,162,C,690729779,25,10,212992,0.036,24,12,32,1314.199054,chi,tacc
exp_ch,162,C,10448217,1256,10,212992,0.036,24,12,32,998.3428359,chi,tacc
exp_ch,163,I,10497940,3500,10,212992,0.036,4,16,32,658.5552872,chi,tacc
exp_ch,163,I,782936832,48,10,212992,0.036,4,16,32,1422.59216,chi,tacc
exp_ch,163,C,10551904,1427,10,212992,0.036,4,16,32,1145.87551,chi,tacc
exp_ch,163,C,772538583,19,10,212992,0.036,4,16,32,1116.718947,chi,tacc
exp_ch,164,I,10497940,3500,10,212992,0.036,8,16,32,542.2291862,chi,tacc
exp_ch,164,I,782936832,48,10,212992,0.036,8,16,32,1205.174436,chi,tacc
exp_ch,164,C,10538071,1609,10,212992,0.036,8,16,32,1290.32329,chi,tacc
exp_ch,164,C,779931101,15,10,212992,0.036,8,16,32,890.0521368,chi,tacc
exp_ch,165,I,10497940,3500,10,212992,0.036,12,16,32,663.8488036,chi,tacc
exp_ch,165,I,782936832,48,10,212992,0.036,12,16,32,1820.98539,chi,tacc
exp_ch,165,C,753911808,18,10,212992,0.036,12,16,32,1032.750812,chi,tacc
exp_ch,165,C,10506730,1696,10,212992,0.036,12,16,32,1355.53747,chi,tacc
exp_ch,166,I,10497940,3500,10,212992,0.036,16,16,32,808.3343321,chi,tacc
exp_ch,166,I,782936832,48,10,212992,0.036,16,16,32,1657.582635,chi,tacc
exp_ch,166,C,744640943,19,10,212992,0.036,16,16,32,1076.72834,chi,tacc
exp_ch,166,C,10472087,1607,10,212992,0.036,16,16,32,1280.2087,chi,tacc
exp_ch,167,I,10497940,3500,10,212992,0.036,20,16,32,749.0235901,chi,tacc
exp_ch,167,I,782936832,48,10,212992,0.036,20,16,32,1589.411976,chi,tacc
exp_ch,167,C,785947891,21,10,212992,0.036,20,16,32,1256.093924,chi,tacc
exp_ch,167,C,10506427,1291,10,212992,0.036,20,16,32,1031.870237,chi,tacc
exp_ch,168,I,10497940,3500,10,212992,0.036,24,16,32,637.9219195,chi,tacc
exp_ch,168,I,782936832,48,10,212992,0.036,24,16,32,1322.093457,chi,tacc
exp_ch,168,C,708225761,25,10,212992,0.036,24,16,32,1347.424521,chi,tacc
exp_ch,168,C,10501256,1034,10,212992,0.036,24,16,32,826.0201844,chi,tacc
exp_ch,169,I,10497940,3500,10,212992,0.036,4,20,32,524.4107421,chi,tacc
exp_ch,169,I,782936832,48,10,212992,0.036,4,20,32,1922.495359,chi,tacc
exp_ch,169,C,779355973,22,10,212992,0.036,4,20,32,1304.910568,chi,tacc
exp_ch,169,C,10546811,1381,10,212992,0.036,4,20,32,1108.059924,chi,tacc
exp_ch,170,I,10497940,3500,10,212992,0.036,8,20,32,770.14852,chi,tacc
exp_ch,170,I,782936832,48,10,212992,0.036,8,20,32,1798.671296,chi,tacc
exp_ch,170,C,748650752,16,10,212992,0.036,8,20,32,911.6061114,chi,tacc
exp_ch,170,C,10529153,1816,10,212992,0.036,8,20,32,1454.574546,chi,tacc
exp_ch,171,I,10497940,3500,10,212992,0.036,12,20,32,801.9726957,chi,tacc
exp_ch,171,I,782936832,48,10,212992,0.036,12,20,32,1642.881396,chi,tacc
exp_ch,171,C,765211648,20,10,212992,0.036,12,20,32,1162.976049,chi,tacc
exp_ch,171,C,10508028,1523,10,212992,0.036,12,20,32,1215.638522,chi,tacc
exp_ch,172,I,10497940,3500,10,212992,0.036,16,20,32,773.3434832,chi,tacc
exp_ch,172,I,782936832,48,10,212992,0.036,16,20,32,1837.474708,chi,tacc
exp_ch,172,C,744842240,20,10,212992,0.036,16,20,32,1133.723019,chi,tacc
exp_ch,172,C,10547551,1514,10,212992,0.036,16,20,32,1214.82177,chi,tacc
exp_ch,173,I,10497940,3500,10,212992,0.036,20,20,32,754.2977537,chi,tacc
exp_ch,173,I,782936832,48,10,212992,0.036,20,20,32,1671.901288,chi,tacc
exp_ch,173,C,765839449,23,10,212992,0.036,20,20,32,1340.505895,chi,tacc
exp_ch,173,C,10475136,1206,10,212992,0.036,20,20,32,961.0291827,chi,tacc
exp_ch,174,I,10497940,3500,10,212992,0.036,24,20,32,659.9858226,chi,tacc
exp_ch,174,I,782936832,48,10,212992,0.036,24,20,32,1448.709495,chi,tacc
exp_ch,174,C,777435381,25,10,212992,0.036,24,20,32,1479.078707,chi,tacc
exp_ch,174,C,10411668,957,10,212992,0.036,24,20,32,757.9495629,chi,tacc
exp_ch,175,I,10497940,3500,10,212992,0.036,4,24,32,540.4311546,chi,tacc
exp_ch,175,I,782936832,48,10,212992,0.036,4,24,32,1125.947168,chi,tacc
exp_ch,175,C,10562242,1423,10,212992,0.036,4,24,32,1143.768629,chi,tacc
exp_ch,175,C,760444183,22,10,212992,0.036,4,24,32,1272.764285,chi,tacc
exp_ch,176,I,10497940,3500,10,212992,0.036,8,24,32,783.3585839,chi,tacc
exp_ch,176,I,782936832,48,10,212992,0.036,8,24,32,1860.779911,chi,tacc
exp_ch,176,C,794015744,14,10,212992,0.036,8,24,32,845.9946907,chi,tacc
exp_ch,176,C,10480876,1914,10,212992,0.036,8,24,32,1526.063779,chi,tacc
exp_ch,177,I,10497940,3500,10,212992,0.036,12,24,32,824.7506921,chi,tacc
exp_ch,177,I,782936832,48,10,212992,0.036,12,24,32,1663.345677,chi,tacc
exp_ch,177,C,10501352,1407,10,212992,0.036,12,24,32,1124.397787,chi,tacc
exp_ch,177,C,767472786,21,10,212992,0.036,12,24,32,1226.160098,chi,tacc
exp_ch,178,I,10497940,3500,10,212992,0.036,16,24,32,718.9444547,chi,tacc
exp_ch,178,I,782936832,48,10,212992,0.036,16,24,32,1608.007026,chi,tacc
exp_ch,178,C,761991372,20,10,212992,0.036,16,24,32,1159.767076,chi,tacc
exp_ch,178,C,10455482,1416,10,212992,0.036,16,24,32,1126.224911,chi,tacc
exp_ch,179,I,10497940,3500,10,212992,0.036,20,24,32,654.3670912,chi,tacc
exp_ch,179,I,782936832,48,10,212992,0.036,20,24,32,1349.281855,chi,tacc
exp_ch,179,C,786145475,21,10,212992,0.036,20,24,32,1256.462842,chi,tacc
exp_ch,179,C,10511514,1192,10,212992,0.036,20,24,32,953.2379674,chi,tacc
exp_ch,180,I,10497940,3500,10,212992,0.036,24,24,32,536.3673613,chi,tacc
exp_ch,180,I,782936832,48,10,212992,0.036,24,24,32,1997.591822,chi,tacc
exp_ch,180,C,801369620,25,10,212992,0.036,24,24,32,1524.676937,chi,tacc
exp_ch,180,C,10384065,1098,10,212992,0.036,24,24,32,867.3608743,chi,tacc
exp_ch,181,I,10497940,3500,10,212992,0.036,4,4,32,1669.030615,chi,tacc
exp_ch,181,I,782936832,48,10,212992,0.036,4,4,32,979.9649151,chi,tacc
exp_ch,181,C,10514311,1842,10,212992,0.036,4,4,32,1473.859554,chi,tacc
exp_ch,181,C,727662848,16,10,212992,0.036,4,4,32,885.7853133,chi,tacc
exp_ch,182,I,10497940,3500,10,212992,0.036,8,4,32,736.9066701,chi,tacc
exp_ch,182,C,782936832,48,10,212992,0.036,8,4,32,1463.537653,chi,tacc
exp_ch,182,C,779706660,14,10,212992,0.036,8,4,32,830.747138,chi,tacc
exp_ch,182,C,10508628,1845,10,212992,0.036,8,4,32,1474.907967,chi,tacc
exp_ch,183,I,10497940,3500,10,212992,0.036,12,4,32,647.1220732,chi,tacc
exp_ch,183,I,782936832,48,10,212992,0.036,12,4,32,1267.341149,chi,tacc
exp_ch,183,C,781965994,15,10,212992,0.036,12,4,32,892.6579815,chi,tacc
exp_ch,183,C,10490629,1642,10,212992,0.036,12,4,32,1310.39932,chi,tacc
exp_ch,184,I,10497940,3500,10,212992,0.036,16,4,32,596.9712188,chi,tacc
exp_ch,184,I,782936832,48,10,212992,0.036,16,4,32,1736.25451,chi,tacc
exp_ch,184,C,770647220,17,10,212992,0.036,16,4,32,997.088897,chi,tacc
exp_ch,184,C,10506782,1774,10,212992,0.036,16,4,32,1417.971452,chi,tacc
exp_ch,185,I,10497940,3500,10,212992,0.036,20,4,32,848.2111592,chi,tacc
exp_ch,185,I,782936832,48,10,212992,0.036,20,4,32,1716.064966,chi,tacc
exp_ch,185,C,745901465,20,10,212992,0.036,20,4,32,1135.009804,chi,tacc
exp_ch,185,C,10483743,1562,10,212992,0.036,20,4,32,1245.399826,chi,tacc
exp_ch,186,I,10497940,3500,10,212992,0.036,24,4,32,750.6003224,chi,tacc
exp_ch,186,I,782936832,48,10,212992,0.036,24,4,32,1646.94921,chi,tacc
exp_ch,186,C,649325909,24,10,212992,0.036,24,4,32,1186.046348,chi,tacc
exp_ch,186,C,10445427,1403,10,212992,0.036,24,4,32,1114.896195,chi,tacc
exp_ch,187,I,10497940,3500,10,212992,0.036,4,8,32,642.235554,chi,tacc
exp_ch,187,I,782936832,48,10,212992,0.036,4,8,32,1463.973852,chi,tacc
exp_ch,187,C,754945820,18,10,212992,0.036,4,8,32,1034.221527,chi,tacc
exp_ch,187,C,10546774,1510,10,212992,0.036,4,8,32,1211.567567,chi,tacc
exp_ch,188,I,10497940,3500,10,212992,0.036,8,8,32,530.0702018,chi,tacc
exp_ch,188,I,782936832,48,10,212992,0.036,8,8,32,1420.596315,chi,tacc
exp_ch,188,C,726377267,15,10,212992,0.036,8,8,32,829.203477,chi,tacc
exp_ch,188,C,10449963,2026,10,212992,0.036,8,8,32,1610.56008,chi,tacc
exp_ch,189,I,10497940,3500,10,212992,0.036,12,8,32,905.4764824,chi,tacc
exp_ch,189,I,782936832,48,10,212992,0.036,12,8,32,1756.645875,chi,tacc
exp_ch,189,C,752443873,17,10,212992,0.036,12,8,32,973.4902013,chi,tacc
exp_ch,189,C,10501851,1765,10,212992,0.036,12,8,32,1410.060089,chi,tacc
exp_ch,190,I,10497940,3500,10,212992,0.036,16,8,32,794.1752496,chi,tacc
exp_ch,190,I,782936832,48,10,212992,0.036,16,8,32,1619.274109,chi,tacc
exp_ch,190,C,743178467,18,10,212992,0.036,16,8,32,1014.876348,chi,tacc
exp_ch,190,C,10523262,1661,10,212992,0.036,16,8,32,1325.535186,chi,tacc
exp_ch,191,I,10497940,3500,10,212992,0.036,20,8,32,748.776324,chi,tacc
exp_ch,191,I,782936832,48,10,212992,0.036,20,8,32,1521.925628,chi,tacc
exp_ch,191,C,746601520,21,10,212992,0.036,20,8,32,1193.24565,chi,tacc
exp_ch,191,C,10459332,1356,10,212992,0.036,20,8,32,1078.966544,chi,tacc
exp_ch,192,I,10497940,3500,10,212992,0.036,24,8,32,641.6900396,chi,tacc
exp_ch,192,I,782936832,48,10,212992,0.036,24,8,32,1306.912908,chi,tacc
exp_ch,192,C,654691840,24,10,212992,0.036,24,8,32,1195.835462,chi,tacc
exp_ch,192,C,10457897,1234,10,212992,0.036,24,8,32,981.7879986,chi,tacc
exp_ch,193,I,10497940,3500,10,212992,0.036,4,12,32,542.557193,chi,tacc
exp_ch,193,I,782936832,48,10,212992,0.036,4,12,32,1148.973173,chi,tacc
exp_ch,193,C,746651852,20,10,212992,0.036,4,12,32,1136.502673,chi,tacc
exp_ch,193,C,10537060,1388,10,212992,0.036,4,12,32,1112.653891,chi,tacc
exp_ch,194,I,10497940,3500,10,212992,0.036,8,12,32,834.243913,chi,tacc
exp_ch,194,I,782936832,48,10,212992,0.036,8,12,32,1869.257312,chi,tacc
exp_ch,194,C,793178112,15,10,212992,0.036,8,12,32,905.4490393,chi,tacc
exp_ch,194,C,10504036,1842,10,212992,0.036,8,12,32,1471.860875,chi,tacc
exp_ch,195,I,10497940,3500,10,212992,0.036,12,12,32,829.4601016,chi,tacc
exp_ch,195,I,782936832,48,10,212992,0.036,12,12,32,1724.963739,chi,tacc
exp_ch,195,C,731429319,18,10,212992,0.036,12,12,32,1001.96055,chi,tacc
exp_ch,195,C,10529879,1679,10,212992,0.036,12,12,32,1344.945907,chi,tacc
exp_ch,196,I,10497940,3500,10,212992,0.036,16,12,32,753.1581694,chi,tacc
exp_ch,196,I,782936832,48,10,212992,0.036,16,12,32,1467.950356,chi,tacc
exp_ch,196,C,761912433,18,10,212992,0.036,16,12,32,1043.768161,chi,tacc
exp_ch,196,C,10505328,1554,10,212992,0.036,16,12,32,1241.97238,chi,tacc
exp_ch,197,I,10497940,3500,10,212992,0.036,20,12,32,634.1944138,chi,tacc
exp_ch,197,I,782936832,48,10,212992,0.036,20,12,32,1303.90256,chi,tacc
exp_ch,197,C,734973756,21,10,212992,0.036,20,12,32,1174.675073,chi,tacc
exp_ch,197,C,10503698,1267,10,212992,0.036,20,12,32,1012.445435,chi,tacc
exp_ch,198,I,10497940,3500,10,212992,0.036,24,12,32,562.6600109,chi,tacc
exp_ch,198,I,782936832,48,10,212992,0.036,24,12,32,1948.157339,chi,tacc
exp_ch,198,C,716273090,25,10,212992,0.036,24,12,32,1362.8037,chi,tacc
exp_ch,198,C,10469737,1303,10,212992,0.036,24,12,32,1037.81733,chi,tacc
exp_ch,199,I,10497940,3500,10,212992,0.036,4,16,32,775.3420373,chi,tacc
exp_ch,199,I,782936832,48,10,212992,0.036,4,16,32,1733.825065,chi,tacc
exp_ch,199,C,777560710,19,10,212992,0.036,4,16,32,1124.262885,chi,tacc
exp_ch,199,C,10574944,1545,10,212992,0.036,4,16,32,1242.784396,chi,tacc
exp_ch,200,I,10497940,3500,10,212992,0.036,8,16,32,721.4621712,chi,tacc
exp_ch,200,I,782936832,48,10,212992,0.036,8,16,32,1607.230462,chi,tacc
exp_ch,200,C,729339542,17,10,212992,0.036,8,16,32,943.5958172,chi,tacc
exp_ch,200,C,10546011,1702,10,212992,0.036,8,16,32,1365.439696,chi,tacc
exp_ch,201,I,10497940,3500,10,212992,0.036,12,16,32,675.3979019,chi,tacc
exp_ch,201,I,782936832,48,10,212992,0.036,12,16,32,1365.327124,chi,tacc
exp_ch,201,C,10498788,1599,10,212992,0.036,12,16,32,1277.529976,chi,tacc
exp_ch,201,C,778617088,16,10,212992,0.036,12,16,32,947.7881008,chi,tacc
exp_ch,202,I,10497940,3500,10,212992,0.036,16,16,32,554.8871302,chi,tacc
exp_ch,202,I,782936832,48,10,212992,0.036,16,16,32,1653.327305,chi,tacc
exp_ch,202,C,755076437,18,10,212992,0.036,16,16,32,1034.401762,chi,tacc
exp_ch,202,C,10505595,1723,10,212992,0.036,16,16,32,1377.057768,chi,tacc
exp_ch,203,I,10497940,3500,10,212992,0.036,20,16,32,824.857863,chi,tacc
exp_ch,203,I,782936832,48,10,212992,0.036,20,16,32,1857.025631,chi,tacc
exp_ch,203,C,780213101,21,10,212992,0.036,20,16,32,1246.967947,chi,tacc
exp_ch,203,C,10489484,1389,10,212992,0.036,20,16,32,1108.423821,chi,tacc
exp_ch,204,I,10497940,3500,10,212992,0.036,24,16,32,752.89133,chi,tacc
exp_ch,204,I,782936832,48,10,212992,0.036,24,16,32,1901.531625,chi,tacc
exp_ch,204,C,749439658,24,10,212992,0.036,24,16,32,1368.879198,chi,tacc
